run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
attention_ablation__ECA_P5_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/attention_ablation__ECA_P5_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.7048706537517841,0.6844315634926839,0.6802328258020507,0.6823257354037254,0.7048706537517841,0.42892367479049676,25902645,79.323648,52043917,49.63294696807861,7.451151387067511,134.2074463465655,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
