run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
model_scaling/yolov8m/ablation/width0664/lowMixup015/yolov8m_width0664_lowmixup015_ham_univ30_e100,yolov8m_width0.6640,/root/autodl-tmp/ExperimentCatalog_HAM_YOLOv8/runs/detect/model_scaling/yolov8m/ablation/width0664/lowMixup015/yolov8m_width0664_lowmixup015_ham_univ30_e100/weights/best.pt,/root/autodl-tmp/ExperimentCatalog_HAM_YOLOv8/dataset,100,640,64,0.6341426744965678,0.5671051601259461,0.6610480040010345,0.6104836841357983,0.6341426744965678,0.39707868913713745,20884405,65.51581440000001,42091858,40.141923904418945,7.674713521555532,130.29802313680594,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
