run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
attention_ablation__CBAM_P4_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/attention_ablation__CBAM_P4_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.705294209900036,0.6875922897962766,0.657831588064784,0.6723827863922598,0.705294209900036,0.4397081468616806,25939700,79.383104,52123764,49.7090950012207,7.881606603041291,126.87768501591135,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
