run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
attention_ablation__ECA_P3_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/attention_ablation__ECA_P3_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.6957692802416701,0.6382330316791057,0.698950765188198,0.6672133881748331,0.6957692802416701,0.43905280085587683,25902645,79.3238016,52045325,49.63428974151611,8.001299972238485,124.9796912338777,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
