run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
stitch/train_results/lowMixup015/yolov8m_w0664_eca_ham_univ30_lowMixup015_e100,yolov8m,/root/autodl-tmp/ExperimentCatalog_HAM_YOLOv8/runs/detect/stitch/train_results/lowMixup015/yolov8m_w0664_eca_ham_univ30_lowMixup015_e100/weights/best.pt,/root/autodl-tmp/ExperimentCatalog_HAM_YOLOv8/dataset,100,640,64,0.684695044549044,0.6043270582563075,0.6990104074791138,0.648229509774294,0.684695044549044,0.4312356416189711,20923188,65.7431296,42096510,40.14636039733887,8.025122289836872,124.6086930371658,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
