run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
attention_ablation__CBAM_P3_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/attention_ablation__CBAM_P3_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.7107934253816068,0.6782107776140271,0.6736786112742819,0.6759370974716314,0.7107934253816068,0.44614431631113616,25907346,79.33166080000001,52056515,49.6449613571167,7.082915687351488,141.18479509586393,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
