model_name,epoch,mAP50,mAP50_95,precision_mean,recall_mean,f1_mean,params,GFLOPs,data_aug_runner_explicit
yolov8s,30,0.43326,0.26957,0.44871,0.46649,0.45742728999075893,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,31,0.55509,0.35514,0.56255,0.55365,0.5580645180070254,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,32,0.62103,0.39425,0.59955,0.62127,0.6102167862579166,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,33,0.53342,0.33075,0.54699,0.58967,0.5675287127192233,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,34,0.55718,0.33796,0.53277,0.62231,0.574069499428114,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,35,0.55555,0.34752,0.5553,0.60469,0.5789435374437891,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,36,0.59089,0.35158,0.5858,0.61415,0.5996401016704032,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,37,0.63234,0.39547,0.64209,0.60037,0.6205295515343588,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,38,0.61178,0.36191,0.69019,0.60036,0.642148647320412,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,39,0.58242,0.35521,0.55011,0.63221,0.5883094984432401,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,40,0.55321,0.32772,0.5523,0.61545,0.5821674759147231,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,41,0.62641,0.38155,0.61185,0.6483,0.629547839542412,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,42,0.59339,0.35492,0.58258,0.59327,0.5878764070242055,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,43,0.61896,0.37054,0.60821,0.65589,0.631150790126864,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,44,0.57146,0.33846,0.63785,0.5749,0.6047412327350198,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,45,0.5265,0.3271,0.57212,0.55977,0.5658776248570393,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,46,0.60692,0.36524,0.63943,0.60725,0.6229246759387951,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,47,0.61324,0.37426,0.58078,0.66217,0.6188102379012681,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,48,0.58294,0.36063,0.6441,0.57426,0.6071782822806007,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,49,0.62165,0.37699,0.59844,0.64178,0.6193527329017277,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,50,0.56782,0.34457,0.54722,0.64188,0.5907822279029595,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,51,0.60241,0.3705,0.62657,0.64464,0.6354765692524166,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,52,0.62944,0.38797,0.62584,0.67143,0.647833914604787,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,53,0.62843,0.40072,0.62007,0.65729,0.6381377376772107,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,54,0.6385,0.39535,0.62646,0.6524,0.639166920538105,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,55,0.60315,0.36047,0.62603,0.61144,0.6186489906012923,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,56,0.60783,0.37136,0.66346,0.59977,0.6300094269447132,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,57,0.60878,0.37256,0.66707,0.59763,0.6304436531978885,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,58,0.60629,0.38046,0.59288,0.63544,0.6134226703134251,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,59,0.65667,0.40464,0.65352,0.65631,0.654912028583362,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,60,0.64105,0.38695,0.64778,0.66864,0.6580447261507285,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,61,0.60004,0.37999,0.59133,0.65445,0.6212909478394087,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,62,0.63217,0.376,0.64559,0.65997,0.6527008062435639,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,63,0.65139,0.39831,0.69534,0.65976,0.677082899268927,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,64,0.6229,0.37932,0.64329,0.65411,0.6486548819171815,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,65,0.65538,0.40349,0.68822,0.65622,0.6718391722942847,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,66,0.60968,0.3766,0.68326,0.57923,0.6269589300504345,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,67,0.6348,0.38698,0.64491,0.65404,0.6494429137375191,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,68,0.60561,0.38016,0.62642,0.61378,0.6200355871628608,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,69,0.59916,0.36493,0.61497,0.62349,0.6192006932798644,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,70,0.63272,0.38832,0.62314,0.67476,0.6479234862465152,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,71,0.61514,0.3801,0.6585,0.60542,0.6308454174309838,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,72,0.62361,0.38687,0.62914,0.63633,0.6327145743473707,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,73,0.63671,0.38517,0.66532,0.63403,0.64929824850837,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,74,0.65294,0.40688,0.68701,0.63129,0.657972453765715,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,75,0.61896,0.38669,0.64782,0.62412,0.6357491994900422,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,76,0.62357,0.38507,0.68296,0.60563,0.6419746619167911,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,77,0.64952,0.39897,0.70631,0.65119,0.677630952338359,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,78,0.61971,0.38075,0.65808,0.62098,0.6389919447088964,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,79,0.59514,0.373,0.62855,0.62542,0.6269810936460785,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,80,0.59271,0.36659,0.67533,0.57088,0.6187278073513944,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,81,0.63239,0.3918,0.6867,0.60276,0.6419978781810664,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,82,0.64063,0.39644,0.71294,0.6009,0.652142796687076,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,83,0.63201,0.38822,0.69516,0.60804,0.6486879779000547,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,84,0.59267,0.36628,0.62534,0.60242,0.6136660630737165,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,85,0.61093,0.37728,0.64149,0.63046,0.6359271754387862,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,86,0.61326,0.38142,0.66043,0.59803,0.6276829663234208,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,87,0.60263,0.38074,0.6411,0.59833,0.618977050740567,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,88,0.60139,0.37475,0.65432,0.60494,0.6286618185278428,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,89,0.59182,0.37131,0.6505,0.59501,0.6215189039023199,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,90,0.6057,0.3771,0.69239,0.59405,0.6394612721925317,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,91,0.58641,0.37168,0.63499,0.58797,0.6105760945569678,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,92,0.60517,0.37571,0.70536,0.58338,0.638597260579606,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,93,0.5965,0.37399,0.71168,0.57252,0.6345600897051592,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,94,0.61691,0.383,0.69033,0.61775,0.6520264165795272,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,95,0.60715,0.3788,0.6554,0.6364,0.6457602724875013,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,96,0.6091,0.38175,0.67675,0.60423,0.6384372160372227,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,97,0.61138,0.3797,0.68471,0.61311,0.6469349341197955,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,98,0.61561,0.38042,0.68698,0.60395,0.6427948393788643,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,99,0.608,0.3799,0.64438,0.62506,0.6345729814716452,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,100,0.60089,0.37739,0.6336,0.63102,0.6323073682207838,11166560,28.816844800000002,runner_kw explicit: 
yolov8s,100,0.6612148816925948,0.4089024033217155,0.6372630133897859,0.661589323811546,0.6491983638829605,11166560,28.816844800000002,runner_kw explicit: 
