run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
attention_ablation__ECA_P4_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/attention_ablation__ECA_P4_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.6734331623716315,0.6412397787372038,0.6614285714285714,0.6511777318287064,0.6734331623716315,0.4247612756701035,25902650,79.32656639999999,52046152,49.63507843017578,7.476879155728966,133.74564162024416,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
