run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
combination/train_results/scheme4_ema_p4_width0664_lowMixup015/scheme4_ema_p4_width0664_lowMixup015_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/combination/train_results/scheme4_ema_p4_width0664_lowMixup015/scheme4_ema_p4_width0664_lowMixup015_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.647051569506964,0.643249730786228,0.6566781700811405,0.6498945915934452,0.647051569506964,0.41129499857528246,20960492,66.6937344,42174294,40.22054100036621,7.904239800700452,126.51438028377919,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
