run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
attention_ablation__EMA_P4_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/attention_ablation__EMA_P4_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.697145455863659,0.6722418181691533,0.6922589479119574,0.6821035581011838,0.697145455863659,0.4367666167111964,25905616,79.6324352,52057430,49.64583396911621,7.61434034066042,131.33114035631172,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
