run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
attention_ablation__EMA_P5_e100,yolov8m,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/runs/detect/attention_ablation__EMA_P5_e100/weights/best.pt,/root/autodl-tmp/GraduationProject/SkinSystem/Experiment/dataset,100,640,64,0.7005100001405006,0.700275275474259,0.6905560643114482,0.6953817106828776,0.7005100001405006,0.4302603839538079,25905952,79.4180608,52054580,49.64311599731445,7.658534396614413,130.57328572449413,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
