run_name,model_name,weights_best,dataset_root,epochs,imgsz,batch,accuracy_mAP50,precision_mean,recall_mean,f1_mean,mAP50,mAP50_95,params,GFLOPs,model_size_bytes,model_size_mb,latency_ms_per_img,fps,data_aug_runner_explicit
stitch/train_results/lowMixup015/yolov8m_w0664_cbam_ham_univ30_lowMixup015_e100,yolov8m,/root/autodl-tmp/ExperimentCatalog_HAM_YOLOv8/runs/detect/stitch/train_results/lowMixup015/yolov8m_w0664_cbam_ham_univ30_lowMixup015_e100/weights/best.pt,/root/autodl-tmp/ExperimentCatalog_HAM_YOLOv8/dataset,100,640,64,0.6659401105255773,0.6381899464544221,0.6661569059365079,0.6518736014891214,0.6659401105255773,0.4249498709352592,20989096,65.8444432,42235414,40.27882957458496,7.581208237388637,131.90509595399956,runner_kw explicit: mosaic=1.0; close_mosaic=10; mixup=0.15; scale=0.5
